global_frame_idx,day_str,video_path,video_name,frame_idx_in_video,frame_time,timestamp_ms
2222,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,422,20190701-001831000,1561933111000
2223,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,423,20190701-001831500,1561933111500
2224,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,424,20190701-001832000,1561933112000
2225,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,425,20190701-001832500,1561933112500
2226,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,426,20190701-001833000,1561933113000
2227,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,427,20190701-001833500,1561933113500
2228,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,428,20190701-001834000,1561933114000
2229,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,429,20190701-001834500,1561933114500
2230,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,430,20190701-001835000,1561933115000
2231,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,431,20190701-001835500,1561933115500
2232,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,432,20190701-001836000,1561933116000
2233,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,433,20190701-001836500,1561933116500
2234,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,434,20190701-001837000,1561933117000
2235,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,435,20190701-001837500,1561933117500
2236,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,436,20190701-001838000,1561933118000
2237,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,437,20190701-001838500,1561933118500
2238,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,438,20190701-001839000,1561933119000
2239,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,439,20190701-001839500,1561933119500
2240,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,440,20190701-001840000,1561933120000
2241,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,441,20190701-001840500,1561933120500
2242,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,442,20190701-001841000,1561933121000
2243,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,443,20190701-001841500,1561933121500
2244,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,444,20190701-001842000,1561933122000
2245,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,445,20190701-001842500,1561933122500
2246,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,446,20190701-001843000,1561933123000
2247,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,447,20190701-001843500,1561933123500
2248,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,448,20190701-001844000,1561933124000
2249,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,449,20190701-001844500,1561933124500
2250,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,450,20190701-001845000,1561933125000
2251,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,451,20190701-001845500,1561933125500
2252,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,452,20190701-001846000,1561933126000
2253,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,453,20190701-001846500,1561933126500
2254,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,454,20190701-001847000,1561933127000
2255,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,455,20190701-001847500,1561933127500
2256,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,456,20190701-001848000,1561933128000
2257,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,457,20190701-001848500,1561933128500
2258,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,458,20190701-001849000,1561933129000
2259,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,459,20190701-001849500,1561933129500
2260,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,460,20190701-001850000,1561933130000
2261,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,461,20190701-001850500,1561933130500
2262,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,462,20190701-001851000,1561933131000
2263,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,463,20190701-001851500,1561933131500
2264,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,464,20190701-001852000,1561933132000
2265,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,465,20190701-001852500,1561933132500
2266,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,466,20190701-001853000,1561933133000
2267,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,467,20190701-001853500,1561933133500
2268,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,468,20190701-001854000,1561933134000
2269,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,469,20190701-001854500,1561933134500
2270,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,470,20190701-001855000,1561933135000
2271,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,471,20190701-001855500,1561933135500
2272,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,472,20190701-001856000,1561933136000
2273,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,473,20190701-001856500,1561933136500
2274,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,474,20190701-001857000,1561933137000
2275,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,475,20190701-001857500,1561933137500
2276,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,476,20190701-001858000,1561933138000
2277,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,477,20190701-001858500,1561933138500
2278,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,478,20190701-001859000,1561933139000
2279,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,479,20190701-001859500,1561933139500
2280,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,480,20190701-001900000,1561933140000
2281,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,481,20190701-001900500,1561933140500
2282,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,482,20190701-001901000,1561933141000
2283,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,483,20190701-001901500,1561933141500
2284,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,484,20190701-001902000,1561933142000
2285,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,485,20190701-001902500,1561933142500
2286,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,486,20190701-001903000,1561933143000
2287,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,487,20190701-001903500,1561933143500
2288,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,488,20190701-001904000,1561933144000
2289,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,489,20190701-001904500,1561933144500
2290,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,490,20190701-001905000,1561933145000
2291,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,491,20190701-001905500,1561933145500
2292,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,492,20190701-001906000,1561933146000
2293,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,493,20190701-001906500,1561933146500
2294,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,494,20190701-001907000,1561933147000
2295,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,495,20190701-001907500,1561933147500
2296,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,496,20190701-001908000,1561933148000
2297,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,497,20190701-001908500,1561933148500
2298,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,498,20190701-001909000,1561933149000
2299,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,499,20190701-001909500,1561933149500
2300,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,500,20190701-001910000,1561933150000
2301,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,501,20190701-001910500,1561933150500
2302,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,502,20190701-001911000,1561933151000
2303,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,503,20190701-001911500,1561933151500
2304,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,504,20190701-001912000,1561933152000
2305,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,505,20190701-001912500,1561933152500
2306,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,506,20190701-001913000,1561933153000
2307,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,507,20190701-001913500,1561933153500
2308,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,508,20190701-001914000,1561933154000
2309,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,509,20190701-001914500,1561933154500
2310,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,510,20190701-001915000,1561933155000
2311,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,511,20190701-001915500,1561933155500
2312,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,512,20190701-001916000,1561933156000
2313,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,513,20190701-001916500,1561933156500
2314,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-001500.avi,SPT_20190701-001500.avi,514,20190701-001917000,1561933157000
